2023-12-01 19:32:38.933199	MPP		4095		5000.00		0.57		5.72		0.00		4095		0.00
2023-12-01 19:32:39.150095	MPP		4095		5000.00		0.58		5.44		0.00		4095		0.00
2023-12-01 19:32:39.367010	MPP		4095		5000.00		0.59		6.07		0.00		4095		0.00
2023-12-01 19:32:39.583683	MPP		4095		5000.00		0.55		5.96		0.00		4095		0.00
2023-12-01 19:32:39.800610	MPP		4095		5000.00		0.57		5.44		0.00		4095		0.00
2023-12-01 19:32:40.017504	MPP		4095		5000.00		0.61		6.25		0.00		4095		0.00
2023-12-01 19:32:40.234609	MPP		4095		5000.00		0.56		5.79		0.00		4095		0.00
2023-12-01 19:32:40.451474	MPP		4095		5000.00		0.59		5.81		0.00		4095		0.00
2023-12-01 19:32:40.668377	MPP		4095		5000.00		0.63		5.92		0.00		4095		0.00
2023-12-01 19:32:40.885300	MPP		4095		5000.00		0.57		5.92		0.00		4095		0.00
2023-12-01 19:32:41.102244	MPP		4095		5000.00		0.58		5.79		0.00		4095		0.00
2023-12-01 19:32:41.319058	MPP		4095		5000.00		0.61		5.77		0.00		4095		0.00
2023-12-01 19:32:41.536179	MPP		4095		5000.00		0.57		5.69		0.00		4095		0.00
2023-12-01 19:32:41.752896	MPP		4095		5000.00		0.55		5.94		0.00		4095		0.00
2023-12-01 19:32:41.969738	MPP		4095		5000.00		0.59		5.36		0.00		4095		0.00
2023-12-01 19:32:42.186502	MPP		4095		5000.00		0.57		5.92		0.00		4095		0.00
2023-12-01 19:32:42.403375	MPP		4095		5000.00		0.58		5.90		0.00		4095		0.00
2023-12-01 19:32:42.620474	MPP		4095		5000.00		0.60		5.94		0.00		4095		0.00
2023-12-01 19:32:42.837395	MPP		4095		5000.00		0.55		5.92		0.00		4095		0.00
2023-12-01 19:32:43.054077	MPP		4095		5000.00		0.60		5.72		0.00		4095		0.00
2023-12-01 19:32:43.271223	MPP		4095		5000.00		0.60		5.80		0.00		4095		0.00
2023-12-01 19:32:43.488126	MPP		4095		5000.00		0.59		5.78		0.00		4095		0.00
2023-12-01 19:32:43.704833	MPP		4095		5000.00		0.59		6.32		0.00		4095		0.00
2023-12-01 19:32:43.921909	MPP		4095		5000.00		0.59		5.41		0.00		4095		0.00
2023-12-01 19:32:44.138825	MPP		4095		5000.00		0.60		5.72		0.00		4095		0.00
2023-12-01 19:32:44.355509	MPP		4095		5000.00		0.54		5.78		0.00		4095		0.00
2023-12-01 19:32:44.572429	MPP		4095		5000.00		0.56		5.49		0.00		4095		0.00
2023-12-01 19:32:44.789321	MPP		4095		5000.00		0.59		5.64		0.00		4095		0.00
2023-12-01 19:32:45.006387	MPP		4095		5000.00		0.57		6.02		0.00		4095		0.00
2023-12-01 19:32:45.223297	MPP		4095		5000.00		0.57		5.85		0.00		4095		0.00
2023-12-01 19:32:45.440237	MPP		4095		5000.00		0.57		5.75		0.00		4095		0.00
2023-12-01 19:32:45.657062	MPP		4095		5000.00		0.57		5.93		0.00		4095		0.00
2023-12-01 19:32:45.874033	MPP		4095		5000.00		0.57		5.28		0.00		4095		0.00
2023-12-01 19:32:46.090965	MPP		4095		5000.00		0.59		5.85		0.00		4095		0.00
2023-12-01 19:32:46.307840	MPP		4095		5000.00		0.57		5.95		0.00		4095		0.00
2023-12-01 19:32:46.524704	MPP		4095		5000.00		0.60		5.65		0.00		4095		0.00
2023-12-01 19:32:46.741374	MPP		4095		5000.00		0.56		5.81		0.00		4095		0.00
2023-12-01 19:32:46.958296	MPP		4095		5000.00		0.57		5.76		0.00		4095		0.00
2023-12-01 19:32:47.175418	MPP		4095		5000.00		0.58		5.74		0.00		4095		0.00
2023-12-01 19:32:47.392328	MPP		4095		5000.00		0.59		6.10		0.00		4095		0.00
2023-12-01 19:32:47.609208	MPP		4095		5000.00		0.59		5.82		0.00		4095		0.00
